model,condition,seed,temperature,gold_family,n,parse_success,candidate_count,valid_candidate_count,any_valid_candidate,any_valid_candidate_ci_low,any_valid_candidate_ci_high,all_candidates_valid,elapsed_seconds,raw_hit@1,raw_hit@1_ci_low,raw_hit@1_ci_high,raw_hit@3,raw_hit@5,raw_hit@5_ci_low,raw_hit@5_ci_high,raw_recall@5,raw_mrr,raw_mrr_ci_low,raw_mrr_ci_high,valid_hit@1,valid_hit@5,valid_mrr,top1_mark,top1_channels,top1_fields,top1_operations,top1_filters,top1_macro,top1_macro_ci_low,top1_macro_ci_high,best5_macro,best5_macro_ci_low,best5_macro_ci_high,graded_ndcg@5
qwen3:14b,direct,55,0.0,rect,165,1.0,3.6666666666666665,2.4424242424242424,0.7818181818181819,0.7212121212121212,0.8424242424242424,0.6363636363636364,4.262749362425794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9151515151515152,0.9840692640692641,0.5739682539682539,0.5727272727272728,0.6121212121212121,0.7316075036075036,0.6979304473304474,0.7617007215007214,0.7738701298701298,0.7436075036075036,0.8029210678210679,0.707656840574473
qwen3:14b,direct_rich,55,0.0,arc,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023019930999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,direct_rich,55,0.0,bar,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.026130222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,direct_rich,55,0.0,bar+line,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.028532333999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,direct_rich,55,0.0,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024571686999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,direct_rich,55,0.0,point,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.027618417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,direct_rich,55,0.0,rect,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.022885437500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:14b,staged,101,0.2,arc,40,1.0,1.275,0.4,0.275,0.15,0.425,0.25,13.556813320002401,0.075,0.0,0.175,0.075,0.075,0.0,0.175,0.03,0.075,0.0,0.175,0.075,0.075,0.075,0.9,0.93,0.5341666666666667,0.625,0.775,0.7528333333333334,0.6891666666666667,0.8130041666666666,0.7688333333333334,0.7085,0.8216666666666667,0.4167253691958
qwen3:14b,staged,101,0.2,arc+bar+line,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.98950300004799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.40642634118843207
qwen3:14b,staged,101,0.2,bar,22,1.0,1.3636363636363635,0.8181818181818182,0.45454545454545453,0.22727272727272727,0.6363636363636364,0.45454545454545453,13.717271240893751,0.13636363636363635,0.0,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.2727272727272727,0.06363636363636364,0.13636363636363635,0.0,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.13636363636363635,1.0,0.8727272727272728,0.5590909090909091,0.7575757575757576,0.6818181818181818,0.7742424242424243,0.7205984848484848,0.8312121212121212,0.7742424242424243,0.7193863636363635,0.8287954545454546,0.4500017231376369
qwen3:14b,staged,101,0.2,bar+line,3,1.0,2.6666666666666665,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,17.141163033316843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.7333333333333334,0.5599999999999999,0.8400000000000001,0.5857038847145258
qwen3:14b,staged,101,0.2,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.200961099937558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.2013254590160842
qwen3:14b,staged,101,0.2,bar+line+rect,4,1.0,2.75,1.0,0.5,0.0,1.0,0.25,15.51193894998869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.5,0.41666666666666663,1.0,0.6933333333333334,0.5800000000000001,0.8066666666666666,0.7633333333333333,0.6799999999999999,0.8466666666666667,0.39762112019500045
qwen3:14b,staged,101,0.2,boxplot,23,1.0,1.3478260869565217,0.9130434782608695,0.6521739130434783,0.43478260869565216,0.8260869565217391,0.6086956521739131,12.93348079998775,0.08695652173913043,0.0,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.0,0.21739130434782608,0.05217391304347826,0.08695652173913043,0.0,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.9130434782608695,0.927536231884058,0.5289855072463768,0.30434782608695654,0.7391304347826086,0.6826086956521739,0.6057971014492753,0.7594202898550725,0.6826086956521739,0.6043115942028985,0.7594565217391303,0.40048046569729606
qwen3:14b,staged,101,0.2,line,16,1.0,1.25,0.5625,0.4375,0.1875,0.6875,0.4375,13.90856021874788,0.3125,0.0625,0.5625,0.3125,0.3125,0.125,0.5625,0.07916666666666666,0.3125,0.125,0.5625,0.3125,0.3125,0.3125,1.0,0.975,0.7875,0.8541666666666666,0.6875,0.8608333333333333,0.7954166666666667,0.9233333333333333,0.8608333333333333,0.7949895833333334,0.9233645833333332,0.3839927133721483
qwen3:14b,staged,101,0.2,point,13,1.0,2.1538461538461537,1.5384615384615385,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.46153846153846156,16.224991107690865,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.019230769230769232,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.8175824175824176,0.2285714285714286,0.07692307692307693,0.8461538461538461,0.5015384615384615,0.383003663003663,0.6326739926739927,0.5221978021978022,0.40261538461538465,0.6429304029304029,0.34124405932644275
qwen3:14b,staged,101,0.2,rect,27,1.0,1.8888888888888888,1.037037037037037,0.7407407407407407,0.5555555555555556,0.8888888888888888,0.6296296296296297,15.227047018525708,0.2222222222222222,0.07407407407407407,0.37037037037037035,0.2962962962962963,0.2962962962962963,0.14814814814814814,0.48148148148148145,0.14814814814814814,0.25925925925925924,0.1111111111111111,0.42592592592592593,0.2222222222222222,0.2962962962962963,0.25925925925925924,0.8148148148148148,0.9604938271604938,0.5975308641975309,0.49382716049382713,0.7037037037037037,0.7140740740740741,0.6227160493827161,0.8000123456790122,0.7770370370370371,0.7049320987654321,0.851858024691358,0.4632131376762755
qwen3:14b,staged,202,0.2,arc,40,1.0,1.35,0.45,0.275,0.15,0.4,0.275,13.567438684997615,0.1,0.025,0.2,0.125,0.125,0.025,0.225,0.055,0.10833333333333334,0.025,0.20833333333333334,0.1,0.125,0.10833333333333334,0.925,0.925,0.5041666666666667,0.6166666666666667,0.825,0.7591666666666667,0.6891666666666667,0.8225208333333333,0.7726666666666666,0.7025,0.8320124999999999,0.44377864579321985
qwen3:14b,staged,202,0.2,arc+bar+line,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.694967200048268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.40642634118843207
qwen3:14b,staged,202,0.2,bar,22,1.0,1.5,0.6818181818181818,0.5,0.3181818181818182,0.6818181818181818,0.45454545454545453,14.022452681822786,0.13636363636363635,0.0,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.2727272727272727,0.03333333333333333,0.13636363636363635,0.0,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.13636363636363635,1.0,0.8757575757575757,0.5848484848484848,0.8181818181818182,0.8181818181818182,0.8193939393939395,0.7715075757575757,0.8678863636363636,0.8193939393939395,0.7739318181818182,0.8651590909090909,0.4929543366369606
qwen3:14b,staged,202,0.2,bar+line,3,1.0,2.6666666666666665,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,16.66201866666476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.7333333333333334,0.5599999999999999,0.8400000000000001,0.5993362128933004
qwen3:14b,staged,202,0.2,bar+line+point,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.170918500050902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.2013254590160842
qwen3:14b,staged,202,0.2,bar+line+rect,4,1.0,2.5,1.25,0.5,0.0,1.0,0.5,16.53642292501172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.4,0.5,0.5,0.5900000000000001,0.48000000000000004,0.7,0.6433333333333333,0.5133333333333334,0.7466666666666666,0.3117080928303143
qwen3:14b,staged,202,0.2,boxplot,23,1.0,1.2173913043478262,0.8695652173913043,0.6956521739130435,0.5217391304347826,0.8695652173913043,0.6521739130434783,12.815125495640803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.9130434782608695,0.47101449275362317,0.2608695652173913,0.7391304347826086,0.6594202898550725,0.5956521739130435,0.7246376811594203,0.6594202898550725,0.5956521739130435,0.7231884057971014,0.37099990329664534
qwen3:14b,staged,202,0.2,line,16,1.0,1.125,0.5,0.375,0.1875,0.625,0.375,13.418785768742964,0.25,0.0625,0.4375,0.25,0.25,0.0625,0.5,0.06666666666666667,0.25,0.0625,0.5,0.25,0.25,0.25,1.0,0.9625,0.7916666666666666,0.8333333333333334,0.59375,0.83625,0.7712291666666666,0.8995937499999999,0.83625,0.7716666666666667,0.8950208333333333,0.36007493736198337
qwen3:14b,staged,202,0.2,point,13,1.0,2.1538461538461537,1.5384615384615385,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.6153846153846154,16.390138699995497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.8058608058608059,0.16813186813186815,0.07692307692307693,0.7692307692307693,0.4717216117216117,0.3642399267399267,0.585576923076923,0.5174358974358975,0.4128937728937729,0.6203681318681319,0.3142068732081165
qwen3:14b,staged,202,0.2,rect,27,1.0,1.6296296296296295,1.0740740740740742,0.6666666666666666,0.48148148148148145,0.8148148148148148,0.6666666666666666,15.020176374081833,0.2962962962962963,0.1111111111111111,0.48148148148148145,0.2962962962962963,0.2962962962962963,0.14814814814814814,0.48148148148148145,0.16913580246913582,0.2962962962962963,0.14814814814814814,0.48148148148148145,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.9259259259259259,0.9481481481481482,0.6320987654320988,0.7345679012345679,0.7037037037037037,0.7888888888888889,0.7120925925925926,0.8602469135802469,0.8091358024691357,0.7330802469135803,0.8765555555555555,0.5110664200003963
qwen3:14b,staged,303,0.2,arc,40,1.0,1.325,0.425,0.275,0.15,0.425,0.275,13.772240847488865,0.1,0.025,0.2,0.1,0.125,0.025,0.2256249999999966,0.050833333333333335,0.105,0.025,0.20012499999999933,0.1,0.125,0.105,0.925,0.925,0.5416666666666666,0.6583333333333333,0.8,0.77,0.7,0.8308333333333333,0.7805,0.7111583333333332,0.8365,0.44511544240564416
qwen3:14b,staged,303,0.2,arc+bar+line,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.158981299959123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.40642634118843207
qwen3:14b,staged,303,0.2,bar,22,1.0,1.3636363636363635,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.6818181818181818,0.4090909090909091,13.93112995908384,0.09090909090909091,0.0,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.22727272727272727,0.024242424242424242,0.09090909090909091,0.0,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0,0.8666666666666667,0.556060606060606,0.8257575757575758,0.6818181818181818,0.7860606060606061,0.729689393939394,0.8427348484848486,0.7860606060606061,0.73,0.84,0.4486317706724039
qwen3:14b,staged,303,0.2,bar+line,3,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,0.6666666666666666,14.31348066664456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.6666666666666666,0.5599999999999999,0.8400000000000001,0.424116592833722
qwen3:14b,staged,303,0.2,bar+line+point,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.252596999984235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.2437942121994015
qwen3:14b,staged,303,0.2,bar+line+rect,4,1.0,2.0,1.75,0.75,0.25,1.0,0.75,13.910298924922245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.8,0.6000000000000001,0.5,0.5,0.63,0.48000000000000004,0.82,0.63,0.48000000000000004,0.82,0.3042278033310822
qwen3:14b,staged,303,0.2,boxplot,23,1.0,1.3043478260869565,0.782608695652174,0.5652173913043478,0.34782608695652173,0.782608695652174,0.4782608695652174,13.437897304361483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.9130434782608695,0.5434782608695652,0.2608695652173913,0.7391304347826086,0.6739130434782609,0.599963768115942,0.7463768115942029,0.6782608695652174,0.6086594202898551,0.7463768115942029,0.39254345979268623
qwen3:14b,staged,303,0.2,line,16,1.0,1.1875,0.5625,0.4375,0.1875,0.6875,0.4375,13.01774511248368,0.25,0.0625,0.5,0.25,0.25,0.0625,0.4375,0.058333333333333334,0.25,0.0625,0.5,0.25,0.25,0.25,1.0,0.975,0.79375,0.7708333333333334,0.5625,0.8204166666666667,0.73,0.9004166666666666,0.8204166666666667,0.73540625,0.8991666666666667,0.35989987007458324
qwen3:14b,staged,303,0.2,point,13,1.0,2.0,1.4615384615384615,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.6153846153846154,15.934376807686371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.8131868131868132,0.2813186813186813,0.15384615384615385,0.6923076923076923,0.4958241758241758,0.37755677655677655,0.6228827838827837,0.5173626373626373,0.40292673992673994,0.6436996336996335,0.3134146017046369
qwen3:14b,staged,303,0.2,rect,27,1.0,1.6666666666666667,1.1851851851851851,0.7037037037037037,0.5185185185185185,0.8518518518518519,0.6666666666666666,15.336809237034888,0.18518518518518517,0.037037037037037035,0.3333333333333333,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.3333333333333333,0.12345679012345678,0.18518518518518517,0.037037037037037035,0.3333333333333333,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.9259259259259259,0.9650793650793651,0.6342151675485008,0.6975308641975309,0.6666666666666666,0.7778835978835978,0.7073888888888888,0.847531746031746,0.8085714285714286,0.751657848324515,0.8688218694885361,0.4849587073836168
qwen3:14b,staged,44,0.0,arc,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.256768850027584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.7166666666666666,0.6,0.8333333333333333,0.7166666666666666,0.6,0.8333333333333333,0.3107041436387198
qwen3:14b,staged,44,0.0,bar,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.695750599959865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.2513520102235351
qwen3:14b,staged,44,0.0,boxplot,4,1.0,1.5,1.5,1.0,1.0,1.0,1.0,17.02486487501301,0.25,0.0,0.75,0.25,0.25,0.0,0.75,0.0625,0.25,0.0,0.75,0.25,0.25,0.25,1.0,1.0,0.875,0.75,1.0,0.925,0.7749999999999999,1.0,0.925,0.7749999999999999,1.0,0.5131254177325397
qwen3:14b,staged,44,0.0,point,3,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,15.180703400013348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7222222222222222,0.1111111111111111,0.3333333333333333,0.8333333333333334,0.4666666666666667,0.3,0.7666666666666667,0.4666666666666667,0.3,0.7666666666666667,0.20854748626011124
qwen3:14b,staged,55,0.0,arc,242,1.0,1.3429752066115703,0.4297520661157025,0.30991735537190085,0.25206611570247933,0.3678719008264457,0.30165289256198347,13.684986146692232,0.1115702479338843,0.07024793388429752,0.15289256198347106,0.11570247933884298,0.11570247933884298,0.07851239669421488,0.15702479338842976,0.055853994490358126,0.11294765840220386,0.07575757575757576,0.15426997245179064,0.1115702479338843,0.11570247933884298,0.11294765840220386,0.9297520661157025,0.9366391184573003,0.5303030303030303,0.6418732782369146,0.8057851239669421,0.768870523415978,0.7414214876033057,0.7941060606060606,0.775564738292011,0.7503849862258953,0.8006398071625344,0.4388172021570786
qwen3:14b,staged,55,0.0,arc+bar+line,4,1.0,1.25,0.5,0.25,0.0,0.75,0.25,13.764934174978407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.75,0.8500000000000001,0.8,0.9,0.8500000000000001,0.8,0.9,0.4152782534971243
qwen3:14b,staged,55,0.0,bar,131,1.0,1.4961832061068703,0.6183206106870229,0.42748091603053434,0.3435114503816794,0.5114503816793893,0.3816793893129771,14.284139922136648,0.0916030534351145,0.04580152671755725,0.1450381679389313,0.0916030534351145,0.0916030534351145,0.04580152671755725,0.1450381679389313,0.030661577608142494,0.0916030534351145,0.04580152671755725,0.1450381679389313,0.0916030534351145,0.0916030534351145,0.0916030534351145,0.9770992366412213,0.8541984732824428,0.5493638676844784,0.8053435114503816,0.6972010178117048,0.7766412213740458,0.7522137404580153,0.8003091603053435,0.7840203562340967,0.7598918575063613,0.8078918575063613,0.4751985623151032
qwen3:14b,staged,55,0.0,bar+line,19,1.0,2.526315789473684,2.0526315789473686,0.8947368421052632,0.7368421052631579,1.0,0.6842105263157895,15.989989084210002,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0.02631578947368421,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.7894736842105263,0.8421052631578948,0.5491228070175439,0.6929824561403509,0.8947368421052632,0.7536842105263157,0.6999824561403509,0.8021052631578948,0.7621052631578947,0.7091140350877193,0.8154473684210526,0.5544200180988463
qwen3:14b,staged,55,0.0,bar+line+point,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.56888345000334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.2013254590160842
qwen3:14b,staged,55,0.0,bar+line+rect,22,1.0,2.090909090909091,0.9090909090909091,0.6363636363636364,0.45454545454545453,0.8181818181818182,0.3181818181818182,13.782757068185179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8090909090909091,0.4545454545454546,0.30303030303030304,0.7272727272727273,0.5587878787878788,0.49151515151515157,0.6351666666666667,0.6336363636363637,0.5614924242424243,0.70425,0.27714800208378226
qwen3:14b,staged,55,0.0,boxplot,138,1.0,1.463768115942029,0.9710144927536232,0.6521739130434783,0.572463768115942,0.7318840579710145,0.5797101449275363,13.588531989126762,0.10144927536231885,0.057971014492753624,0.15217391304347827,0.12318840579710146,0.12318840579710146,0.07246376811594203,0.18115942028985507,0.06400966183574879,0.11231884057971014,0.06521739130434782,0.16666666666666666,0.12318840579710146,0.12318840579710146,0.12318840579710146,0.927536231884058,0.9251207729468599,0.6582125603864735,0.43478260869565216,0.8043478260869565,0.75,0.7181159420289855,0.7801932367149759,0.7664251207729469,0.7355072463768115,0.7966183574879226,0.4553062286371957
qwen3:14b,staged,55,0.0,line,99,1.0,1.3333333333333333,0.8282828282828283,0.6161616161616161,0.5151515151515151,0.7070707070707071,0.5959595959595959,13.613805025243295,0.26262626262626265,0.18181818181818182,0.36363636363636365,0.26262626262626265,0.26262626262626265,0.1717171717171717,0.35353535353535354,0.07542087542087542,0.26262626262626265,0.18181818181818182,0.35353535353535354,0.26262626262626265,0.26262626262626265,0.26262626262626265,0.9090909090909091,0.9636363636363636,0.7323232323232324,0.7037037037037037,0.7390572390572391,0.8095622895622896,0.7751498316498316,0.8408097643097642,0.8182491582491582,0.7857895622895623,0.8491632996632996,0.4062535976938399
qwen3:14b,staged,55,0.0,point,79,1.0,1.6455696202531647,1.0379746835443038,0.6708860759493671,0.569620253164557,0.7721518987341772,0.5949367088607594,15.05367463543905,0.0379746835443038,0.0,0.08860759493670886,0.0379746835443038,0.05063291139240506,0.012658227848101266,0.10126582278481013,0.0189873417721519,0.04050632911392405,0.002531645569620253,0.09367088607594937,0.0379746835443038,0.05063291139240506,0.04050632911392405,0.6075949367088608,0.7857142857142857,0.27848101265822783,0.24050632911392406,0.6835443037974683,0.5191681735985534,0.47172875226039784,0.5645714285714286,0.5455334538878842,0.4986088004822182,0.5924297769740808,0.3045126033854062
qwen3:14b,staged,55,0.0,rect,165,1.0,1.715151515151515,0.9818181818181818,0.593939393939394,0.5151515151515151,0.6727272727272727,0.5878787878787879,15.618412278179841,0.10909090909090909,0.06666666666666667,0.15757575757575756,0.12121212121212122,0.12727272727272726,0.07878787878787878,0.18181818181818182,0.06484848484848485,0.11636363636363636,0.06909090909090909,0.16184848484848466,0.10909090909090909,0.12727272727272726,0.11636363636363636,0.9333333333333333,0.976046176046176,0.5586147186147186,0.6101010101010101,0.7090909090909091,0.7574372294372295,0.7290253968253968,0.7860251082251083,0.7755382395382395,0.7487089466089466,0.8021536796536797,0.47717553308254385
qwen3:4b,direct,42,0.0,arc,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1168452000711113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:4b,direct,42,0.0,boxplot,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206917466634574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:4b,direct,42,0.0,point,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.152712699957192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3:4b,direct,43,0.0,boxplot,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.283833499997854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
