condition,record_id,gold_family,left_seed,right_seed,top1_agreement,candidate_set_jaccard,valid_set_jaccard,rank_biased_overlap_p90
staged,nvbench2:test:524,bar+line+rect,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:524,bar+line+rect,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:524,bar+line+rect,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:526,arc,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:526,arc,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:526,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:531,line,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:531,line,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:531,line,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:532,arc+bar+line,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:532,arc+bar+line,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:532,arc+bar+line,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:535,line,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:535,line,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:535,line,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:545,rect,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:545,rect,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:545,rect,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:546,arc,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:546,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:546,arc,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:547,rect,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:547,rect,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:547,rect,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:551,line,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:551,line,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:551,line,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:552,arc,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:552,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:552,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:553,bar,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:553,bar,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:553,bar,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:554,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:554,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:554,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:556,rect,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:556,rect,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:556,rect,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:558,arc,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:558,arc,101,303,0.0,0.3333333333333333,1.0,0.45
staged,nvbench2:test:558,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:561,line,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:561,line,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:561,line,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:566,boxplot,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:566,boxplot,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:566,boxplot,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:574,bar,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:574,bar,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:574,bar,202,303,1.0,0.3333333333333333,0.3333333333333333,0.415
staged,nvbench2:test:577,line,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:577,line,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:577,line,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:578,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:578,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:578,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:583,rect,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:583,rect,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:583,rect,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:589,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:589,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:589,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:609,point,101,202,1.0,0.6666666666666666,0.6,0.8687799999999999
staged,nvbench2:test:609,point,101,303,1.0,0.3333333333333333,0.4,0.49788999999999994
staged,nvbench2:test:609,point,202,303,1.0,0.3333333333333333,0.4,0.49788999999999994
staged,nvbench2:test:610,bar,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:610,bar,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:610,bar,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:611,bar+line,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:611,bar+line,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:611,bar+line,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:622,line,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:622,line,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:622,line,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:623,arc,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:623,arc,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:623,arc,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:634,boxplot,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:634,boxplot,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:634,boxplot,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:636,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:636,arc,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:636,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:637,line,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:637,line,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:637,line,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:642,boxplot,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:642,boxplot,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:642,boxplot,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:647,bar+line+point,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:647,bar+line+point,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:647,bar+line+point,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:649,rect,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:649,rect,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:649,rect,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:651,point,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:651,point,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:651,point,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:658,bar,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:658,bar,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:658,bar,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:663,point,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:663,point,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:663,point,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:665,point,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:665,point,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:665,point,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:666,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:666,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:666,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:676,line,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:676,line,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:676,line,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:677,arc,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:677,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:677,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:685,point,101,202,1.0,0.5,1.0,0.55
staged,nvbench2:test:685,point,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:685,point,202,303,1.0,0.5,1.0,0.55
staged,nvbench2:test:687,boxplot,101,202,0.0,0.0,1.0,0.0
staged,nvbench2:test:687,boxplot,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:687,boxplot,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:688,boxplot,101,202,1.0,0.3333333333333333,0.5,0.55
staged,nvbench2:test:688,boxplot,101,303,1.0,0.3333333333333333,0.5,0.55
staged,nvbench2:test:688,boxplot,202,303,1.0,0.3333333333333333,1.0,0.55
staged,nvbench2:test:695,point,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:695,point,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:695,point,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:703,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:703,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:703,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:705,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:705,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:705,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:707,arc,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:707,arc,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:707,arc,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:711,boxplot,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:711,boxplot,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:711,boxplot,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:727,bar,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:727,bar,101,303,1.0,0.5,1.0,0.55
staged,nvbench2:test:727,bar,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:730,arc,101,202,1.0,0.3333333333333333,1.0,0.55
staged,nvbench2:test:730,arc,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:730,arc,202,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:731,bar,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:731,bar,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:731,bar,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:732,boxplot,101,202,0.0,0.0,0.0,0.0
staged,nvbench2:test:732,boxplot,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:732,boxplot,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:736,bar,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:736,bar,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:736,bar,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:737,arc,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:737,arc,101,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:737,arc,202,303,1.0,1.0,1.0,1.0
staged,nvbench2:test:741,boxplot,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:741,boxplot,101,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:741,boxplot,202,303,0.0,0.0,0.0,0.0
staged,nvbench2:test:745,boxplot,101,202,1.0,1.0,1.0,1.0
staged,nvbench2:test:745,boxplot,101,303,0.0,0.0,1.0,0.0
staged,nvbench2:test:745,boxplot,202,303,0.0,0.0,1.0,0.0
