pool,record_id,gold_family,raw_unique,rrf_constant,valid_unique,multi_source_candidates,mean_sources_per_candidate,oracle,hit1,hit5
direct-only,nvbench2:test:102,boxplot,11,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:102,boxplot,11,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:102,boxplot,11,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:102,boxplot,11,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:105,arc,14,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:105,arc,14,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:105,arc,14,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:105,arc,14,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:11,point,17,10,15,2,1.1333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:11,point,17,30,15,2,1.1333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:11,point,17,60,15,2,1.1333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:11,point,17,100,15,2,1.1333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:111,rect,16,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:111,rect,16,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:111,rect,16,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:111,rect,16,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:112,arc,16,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:112,arc,16,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:112,arc,16,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:112,arc,16,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:113,line,19,10,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:113,line,19,30,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:113,line,19,60,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:113,line,19,100,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:117,bar,9,10,3,1,1.3333333333333333,1.0,0.0,1.0
direct-only,nvbench2:test:117,bar,9,30,3,1,1.3333333333333333,1.0,0.0,1.0
direct-only,nvbench2:test:117,bar,9,60,3,1,1.3333333333333333,1.0,0.0,1.0
direct-only,nvbench2:test:117,bar,9,100,3,1,1.3333333333333333,1.0,0.0,1.0
direct-only,nvbench2:test:127,arc,19,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:127,arc,19,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:127,arc,19,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:127,arc,19,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:131,arc,14,10,7,1,1.1428571428571428,0.0,0.0,0.0
direct-only,nvbench2:test:131,arc,14,30,7,1,1.1428571428571428,0.0,0.0,0.0
direct-only,nvbench2:test:131,arc,14,60,7,1,1.1428571428571428,0.0,0.0,0.0
direct-only,nvbench2:test:131,arc,14,100,7,1,1.1428571428571428,0.0,0.0,0.0
direct-only,nvbench2:test:132,bar,16,10,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:132,bar,16,30,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:132,bar,16,60,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:132,bar,16,100,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:133,bar,13,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:133,bar,13,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:133,bar,13,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:133,bar,13,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:142,rect,16,10,11,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:142,rect,16,30,11,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:142,rect,16,60,11,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:142,rect,16,100,11,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:144,bar,19,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:144,bar,19,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:144,bar,19,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:144,bar,19,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:150,bar,20,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:150,bar,20,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:150,bar,20,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:150,bar,20,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:157,line,13,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:157,line,13,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:157,line,13,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:157,line,13,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:160,arc,13,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:160,arc,13,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:160,arc,13,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:160,arc,13,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:162,rect,12,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:162,rect,12,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:162,rect,12,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:162,rect,12,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:163,line,11,10,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:163,line,11,30,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:163,line,11,60,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:163,line,11,100,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:168,bar,13,10,4,1,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:168,bar,13,30,4,1,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:168,bar,13,60,4,1,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:168,bar,13,100,4,1,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:170,rect,16,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:170,rect,16,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:170,rect,16,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:170,rect,16,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:173,point,13,10,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:173,point,13,30,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:173,point,13,60,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:173,point,13,100,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:174,boxplot,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:174,boxplot,15,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:174,boxplot,15,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:174,boxplot,15,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:178,arc,9,10,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:178,arc,9,30,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:178,arc,9,60,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:178,arc,9,100,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:18,rect,14,10,8,1,1.125,0.0,0.0,0.0
direct-only,nvbench2:test:18,rect,14,30,8,1,1.125,0.0,0.0,0.0
direct-only,nvbench2:test:18,rect,14,60,8,1,1.125,0.0,0.0,0.0
direct-only,nvbench2:test:18,rect,14,100,8,1,1.125,0.0,0.0,0.0
direct-only,nvbench2:test:183,bar,5,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:183,bar,5,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:183,bar,5,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:183,bar,5,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:192,point,16,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:192,point,16,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:192,point,16,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:192,point,16,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:194,boxplot,10,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:194,boxplot,10,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:194,boxplot,10,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:194,boxplot,10,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:20,arc,11,10,10,0,1,1.0,0.0,0.0
direct-only,nvbench2:test:20,arc,11,30,10,0,1,1.0,0.0,0.0
direct-only,nvbench2:test:20,arc,11,60,10,0,1,1.0,0.0,0.0
direct-only,nvbench2:test:20,arc,11,100,10,0,1,1.0,0.0,0.0
direct-only,nvbench2:test:201,bar,16,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:201,bar,16,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:201,bar,16,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:201,bar,16,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:223,boxplot,8,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:223,boxplot,8,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:223,boxplot,8,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:223,boxplot,8,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:227,line,11,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:227,line,11,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:227,line,11,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:227,line,11,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:236,boxplot,16,10,11,1,1.0909090909090908,0.0,0.0,0.0
direct-only,nvbench2:test:236,boxplot,16,30,11,1,1.0909090909090908,0.0,0.0,0.0
direct-only,nvbench2:test:236,boxplot,16,60,11,1,1.0909090909090908,0.0,0.0,0.0
direct-only,nvbench2:test:236,boxplot,16,100,11,1,1.0909090909090908,0.0,0.0,0.0
direct-only,nvbench2:test:238,line,13,10,12,3,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:238,line,13,30,12,3,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:238,line,13,60,12,3,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:238,line,13,100,12,3,1.25,1.0,0.0,1.0
direct-only,nvbench2:test:25,boxplot,17,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:25,boxplot,17,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:25,boxplot,17,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:25,boxplot,17,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:252,arc,12,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:252,arc,12,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:252,arc,12,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:252,arc,12,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:254,point,18,10,16,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:254,point,18,30,16,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:254,point,18,60,16,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:254,point,18,100,16,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:26,boxplot,19,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:26,boxplot,19,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:26,boxplot,19,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:26,boxplot,19,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:263,boxplot,8,10,3,1,1.3333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:263,boxplot,8,30,3,1,1.3333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:263,boxplot,8,60,3,1,1.3333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:263,boxplot,8,100,3,1,1.3333333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:268,rect,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:268,rect,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:268,rect,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:268,rect,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:287,point,17,10,16,1,1.0625,0.0,0.0,0.0
direct-only,nvbench2:test:287,point,17,30,16,1,1.0625,0.0,0.0,0.0
direct-only,nvbench2:test:287,point,17,60,16,1,1.0625,0.0,0.0,0.0
direct-only,nvbench2:test:287,point,17,100,16,1,1.0625,0.0,0.0,0.0
direct-only,nvbench2:test:296,bar+line+rect,13,10,10,1,1.1,0.0,0.0,0.0
direct-only,nvbench2:test:296,bar+line+rect,13,30,10,1,1.1,0.0,0.0,0.0
direct-only,nvbench2:test:296,bar+line+rect,13,60,10,1,1.1,0.0,0.0,0.0
direct-only,nvbench2:test:296,bar+line+rect,13,100,10,1,1.1,0.0,0.0,0.0
direct-only,nvbench2:test:297,bar,8,10,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:297,bar,8,30,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:297,bar,8,60,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:297,bar,8,100,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:298,line,11,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:298,line,11,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:298,line,11,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:298,line,11,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:303,boxplot,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:303,boxplot,15,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:303,boxplot,15,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:303,boxplot,15,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:31,rect,19,10,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:31,rect,19,30,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:31,rect,19,60,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:31,rect,19,100,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:317,arc,16,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:317,arc,16,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:317,arc,16,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:317,arc,16,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:319,point,15,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:319,point,15,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:319,point,15,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:319,point,15,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:320,rect,13,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:320,rect,13,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:320,rect,13,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:320,rect,13,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:325,rect,16,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:325,rect,16,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:325,rect,16,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:325,rect,16,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:332,rect,12,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:332,rect,12,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:332,rect,12,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:332,rect,12,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:335,arc,12,10,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:335,arc,12,30,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:335,arc,12,60,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:335,arc,12,100,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:341,rect,13,10,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:341,rect,13,30,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:341,rect,13,60,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:341,rect,13,100,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:344,rect,13,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:344,rect,13,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:344,rect,13,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:344,rect,13,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:349,arc,19,10,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:349,arc,19,30,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:349,arc,19,60,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:349,arc,19,100,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:35,bar+line,16,10,15,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:35,bar+line,16,30,15,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:35,bar+line,16,60,15,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:35,bar+line,16,100,15,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:351,boxplot,16,10,8,2,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:351,boxplot,16,30,8,2,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:351,boxplot,16,60,8,2,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:351,boxplot,16,100,8,2,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:355,rect,18,10,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:355,rect,18,30,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:355,rect,18,60,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:355,rect,18,100,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:365,point,11,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:365,point,11,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:365,point,11,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:365,point,11,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:366,boxplot,13,10,10,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:366,boxplot,13,30,10,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:366,boxplot,13,60,10,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:366,boxplot,13,100,10,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:37,arc,15,10,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:37,arc,15,30,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:37,arc,15,60,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:37,arc,15,100,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:376,rect,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:376,rect,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:376,rect,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:376,rect,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:377,rect,9,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:377,rect,9,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:377,rect,9,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:377,rect,9,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:384,arc,14,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:384,arc,14,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:384,arc,14,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:384,arc,14,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:385,arc,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:385,arc,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:385,arc,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:385,arc,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:388,bar+line+rect,17,10,12,3,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:388,bar+line+rect,17,30,12,3,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:388,bar+line+rect,17,60,12,3,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:388,bar+line+rect,17,100,12,3,1.25,0.0,0.0,0.0
direct-only,nvbench2:test:39,bar,13,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:39,bar,13,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:39,bar,13,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:39,bar,13,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:392,rect,19,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:392,rect,19,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:392,rect,19,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:392,rect,19,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:395,rect,18,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:395,rect,18,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:395,rect,18,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:395,rect,18,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:406,bar,16,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:406,bar,16,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:406,bar,16,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:406,bar,16,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:426,arc,17,10,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:426,arc,17,30,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:426,arc,17,60,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:426,arc,17,100,1,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:430,bar,16,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:430,bar,16,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:430,bar,16,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:430,bar,16,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:432,bar+line+rect,16,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:432,bar+line+rect,16,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:432,bar+line+rect,16,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:432,bar+line+rect,16,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:434,arc,15,10,3,0,1,1.0,1.0,1.0
direct-only,nvbench2:test:434,arc,15,30,3,0,1,1.0,1.0,1.0
direct-only,nvbench2:test:434,arc,15,60,3,0,1,1.0,1.0,1.0
direct-only,nvbench2:test:434,arc,15,100,3,0,1,1.0,1.0,1.0
direct-only,nvbench2:test:435,rect,19,10,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:435,rect,19,30,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:435,rect,19,60,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:435,rect,19,100,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:443,arc,16,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:443,arc,16,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:443,arc,16,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:443,arc,16,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:446,arc,12,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:446,arc,12,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:446,arc,12,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:446,arc,12,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:454,arc,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:454,arc,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:454,arc,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:454,arc,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:461,rect,17,10,12,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:461,rect,17,30,12,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:461,rect,17,60,12,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:461,rect,17,100,12,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:466,rect,15,10,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:466,rect,15,30,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:466,rect,15,60,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:466,rect,15,100,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:471,line,16,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:471,line,16,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:471,line,16,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:471,line,16,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:479,bar+line,18,10,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:479,bar+line,18,30,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:479,bar+line,18,60,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:479,bar+line,18,100,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:483,arc,11,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:483,arc,11,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:483,arc,11,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:483,arc,11,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:486,rect,16,10,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:486,rect,16,30,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:486,rect,16,60,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:486,rect,16,100,14,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:489,arc,12,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:489,arc,12,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:489,arc,12,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:489,arc,12,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:492,rect,12,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:492,rect,12,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:492,rect,12,60,8,0,1,0.0,0.0,0.0
