record_id,model,ranker,gold_family,pool_size,hit1,hit5,mrr,ndcg5,oracle,pool_relevant_count
nvbench2:dev:17,mistral-small:24b,rrf_ensemble,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:17,mistral-small:24b,spec_only_llm,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:17,mistral-small:24b,spec_only_heuristic,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,rrf_ensemble,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,spec_only_llm,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,spec_only_heuristic,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:23,mistral-small:24b,rrf_ensemble,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:23,mistral-small:24b,spec_only_llm,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:23,mistral-small:24b,spec_only_heuristic,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,rrf_ensemble,rect,27,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,spec_only_llm,rect,27,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,spec_only_heuristic,rect,27,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:33,mistral-small:24b,rrf_ensemble,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:33,mistral-small:24b,spec_only_llm,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:33,mistral-small:24b,spec_only_heuristic,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:34,mistral-small:24b,rrf_ensemble,point,9,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:34,mistral-small:24b,spec_only_llm,point,9,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:34,mistral-small:24b,spec_only_heuristic,point,9,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:35,mistral-small:24b,rrf_ensemble,bar+line+point+rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:35,mistral-small:24b,spec_only_llm,bar+line+point+rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:35,mistral-small:24b,spec_only_heuristic,bar+line+point+rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,rrf_ensemble,arc,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,spec_only_llm,arc,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,spec_only_heuristic,arc,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,rrf_ensemble,rect,23,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,spec_only_llm,rect,23,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,spec_only_heuristic,rect,23,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:41,mistral-small:24b,rrf_ensemble,arc,9,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:41,mistral-small:24b,spec_only_llm,arc,9,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:41,mistral-small:24b,spec_only_heuristic,arc,9,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:48,mistral-small:24b,rrf_ensemble,arc,13,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:48,mistral-small:24b,spec_only_llm,arc,13,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:48,mistral-small:24b,spec_only_heuristic,arc,13,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:49,mistral-small:24b,rrf_ensemble,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:49,mistral-small:24b,spec_only_llm,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:49,mistral-small:24b,spec_only_heuristic,line,19,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,rrf_ensemble,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,spec_only_llm,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,spec_only_heuristic,bar,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,rrf_ensemble,bar,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,spec_only_llm,bar,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,spec_only_heuristic,bar,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,rrf_ensemble,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,spec_only_llm,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,spec_only_heuristic,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:61,mistral-small:24b,rrf_ensemble,arc,6,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:61,mistral-small:24b,spec_only_llm,arc,6,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:61,mistral-small:24b,spec_only_heuristic,arc,6,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:63,mistral-small:24b,rrf_ensemble,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:63,mistral-small:24b,spec_only_llm,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:63,mistral-small:24b,spec_only_heuristic,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:68,mistral-small:24b,rrf_ensemble,arc,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:68,mistral-small:24b,spec_only_llm,arc,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:68,mistral-small:24b,spec_only_heuristic,arc,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,rrf_ensemble,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,spec_only_llm,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,spec_only_heuristic,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,rrf_ensemble,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,spec_only_llm,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,spec_only_heuristic,arc,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:76,mistral-small:24b,rrf_ensemble,bar,16,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:76,mistral-small:24b,spec_only_llm,bar,16,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:76,mistral-small:24b,spec_only_heuristic,bar,16,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:83,mistral-small:24b,rrf_ensemble,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:83,mistral-small:24b,spec_only_llm,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:83,mistral-small:24b,spec_only_heuristic,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:84,mistral-small:24b,rrf_ensemble,rect,22,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:84,mistral-small:24b,spec_only_llm,rect,22,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:84,mistral-small:24b,spec_only_heuristic,rect,22,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:89,mistral-small:24b,rrf_ensemble,arc,9,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:89,mistral-small:24b,spec_only_llm,arc,9,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:89,mistral-small:24b,spec_only_heuristic,arc,9,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:92,mistral-small:24b,rrf_ensemble,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:92,mistral-small:24b,spec_only_llm,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:92,mistral-small:24b,spec_only_heuristic,arc,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,rrf_ensemble,line,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,spec_only_llm,line,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,spec_only_heuristic,line,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:103,mistral-small:24b,rrf_ensemble,boxplot,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:103,mistral-small:24b,spec_only_llm,boxplot,14,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:103,mistral-small:24b,spec_only_heuristic,boxplot,14,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:105,mistral-small:24b,rrf_ensemble,arc,11,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:105,mistral-small:24b,spec_only_llm,arc,11,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:105,mistral-small:24b,spec_only_heuristic,arc,11,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:108,mistral-small:24b,rrf_ensemble,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:108,mistral-small:24b,spec_only_llm,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:108,mistral-small:24b,spec_only_heuristic,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,rrf_ensemble,boxplot,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,spec_only_llm,boxplot,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,spec_only_heuristic,boxplot,1,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,rrf_ensemble,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,spec_only_llm,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,spec_only_heuristic,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:116,mistral-small:24b,rrf_ensemble,arc,7,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:116,mistral-small:24b,spec_only_llm,arc,7,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:116,mistral-small:24b,spec_only_heuristic,arc,7,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:118,mistral-small:24b,rrf_ensemble,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,mistral-small:24b,spec_only_llm,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,mistral-small:24b,spec_only_heuristic,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:127,mistral-small:24b,rrf_ensemble,arc,6,0.0,1.0,0.3333333333333333,0.5706417189553201,1.0,2.0
nvbench2:dev:127,mistral-small:24b,spec_only_llm,arc,6,1.0,1.0,1.0,0.9197207891481876,1.0,2.0
nvbench2:dev:127,mistral-small:24b,spec_only_heuristic,arc,6,0.0,1.0,0.5,0.6509209298071326,1.0,2.0
nvbench2:dev:136,mistral-small:24b,rrf_ensemble,boxplot,11,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:136,mistral-small:24b,spec_only_llm,boxplot,11,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:136,mistral-small:24b,spec_only_heuristic,boxplot,11,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:138,mistral-small:24b,rrf_ensemble,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:138,mistral-small:24b,spec_only_llm,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:138,mistral-small:24b,spec_only_heuristic,bar,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,rrf_ensemble,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,spec_only_llm,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,spec_only_heuristic,line,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:143,mistral-small:24b,rrf_ensemble,rect,14,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:143,mistral-small:24b,spec_only_llm,rect,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:143,mistral-small:24b,spec_only_heuristic,rect,14,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:144,mistral-small:24b,rrf_ensemble,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:144,mistral-small:24b,spec_only_llm,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:144,mistral-small:24b,spec_only_heuristic,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,rrf_ensemble,point,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,spec_only_llm,point,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,spec_only_heuristic,point,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:157,mistral-small:24b,rrf_ensemble,point,26,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:157,mistral-small:24b,spec_only_llm,point,26,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:157,mistral-small:24b,spec_only_heuristic,point,26,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:158,mistral-small:24b,rrf_ensemble,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:158,mistral-small:24b,spec_only_llm,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:158,mistral-small:24b,spec_only_heuristic,point,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,rrf_ensemble,line,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,spec_only_llm,line,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,spec_only_heuristic,line,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,rrf_ensemble,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,spec_only_llm,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,spec_only_heuristic,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:176,mistral-small:24b,rrf_ensemble,line,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:176,mistral-small:24b,spec_only_llm,line,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:176,mistral-small:24b,spec_only_heuristic,line,14,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:182,mistral-small:24b,rrf_ensemble,rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:182,mistral-small:24b,spec_only_llm,rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:182,mistral-small:24b,spec_only_heuristic,rect,11,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:188,mistral-small:24b,rrf_ensemble,rect,17,1.0,1.0,1.0,0.6131471927654584,1.0,2.0
nvbench2:dev:188,mistral-small:24b,spec_only_llm,rect,17,0.0,1.0,0.25,0.2640681225725909,1.0,2.0
nvbench2:dev:188,mistral-small:24b,spec_only_heuristic,rect,17,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:191,mistral-small:24b,rrf_ensemble,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:191,mistral-small:24b,spec_only_llm,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:191,mistral-small:24b,spec_only_heuristic,rect,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:203,mistral-small:24b,rrf_ensemble,bar+line,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:203,mistral-small:24b,spec_only_llm,bar+line,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:203,mistral-small:24b,spec_only_heuristic,bar+line,25,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:214,mistral-small:24b,rrf_ensemble,rect,19,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:214,mistral-small:24b,spec_only_llm,rect,19,0.0,1.0,0.2,0.38685280723454163,1.0,1.0
nvbench2:dev:214,mistral-small:24b,spec_only_heuristic,rect,19,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:223,mistral-small:24b,rrf_ensemble,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:223,mistral-small:24b,spec_only_llm,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:223,mistral-small:24b,spec_only_heuristic,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,rrf_ensemble,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,spec_only_llm,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,spec_only_heuristic,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:232,mistral-small:24b,rrf_ensemble,arc,8,0.0,1.0,0.2,0.23719771276929622,1.0,2.0
nvbench2:dev:232,mistral-small:24b,spec_only_llm,arc,8,0.0,1.0,0.25,0.5012658353418871,1.0,2.0
nvbench2:dev:232,mistral-small:24b,spec_only_heuristic,arc,8,0.0,1.0,0.3333333333333333,0.5437713091520254,1.0,2.0
nvbench2:dev:245,mistral-small:24b,rrf_ensemble,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:245,mistral-small:24b,spec_only_llm,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:245,mistral-small:24b,spec_only_heuristic,line,18,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,rrf_ensemble,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,spec_only_llm,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,spec_only_heuristic,rect,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:253,mistral-small:24b,rrf_ensemble,arc+bar+line,7,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:253,mistral-small:24b,spec_only_llm,arc+bar+line,7,0.0,1.0,0.25,0.43067655807339306,1.0,1.0
nvbench2:dev:253,mistral-small:24b,spec_only_heuristic,arc+bar+line,7,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:255,mistral-small:24b,rrf_ensemble,bar,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:255,mistral-small:24b,spec_only_llm,bar,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:255,mistral-small:24b,spec_only_heuristic,bar,4,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,rrf_ensemble,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,spec_only_llm,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,spec_only_heuristic,rect,21,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,rrf_ensemble,point,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,spec_only_llm,point,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,spec_only_heuristic,point,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:278,mistral-small:24b,rrf_ensemble,arc,8,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:278,mistral-small:24b,spec_only_llm,arc,8,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:278,mistral-small:24b,spec_only_heuristic,arc,8,0.0,1.0,0.3333333333333333,0.5,1.0,1.0
nvbench2:dev:283,mistral-small:24b,rrf_ensemble,rect,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:283,mistral-small:24b,spec_only_llm,rect,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:283,mistral-small:24b,spec_only_heuristic,rect,15,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,rrf_ensemble,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,spec_only_llm,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,spec_only_heuristic,bar,5,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,rrf_ensemble,rect,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,spec_only_llm,rect,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,spec_only_heuristic,rect,7,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:296,mistral-small:24b,rrf_ensemble,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:296,mistral-small:24b,spec_only_llm,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:296,mistral-small:24b,spec_only_heuristic,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:298,mistral-small:24b,rrf_ensemble,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:298,mistral-small:24b,spec_only_llm,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:298,mistral-small:24b,spec_only_heuristic,bar,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:300,mistral-small:24b,rrf_ensemble,arc,10,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:300,mistral-small:24b,spec_only_llm,arc,10,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:300,mistral-small:24b,spec_only_heuristic,arc,10,0.0,1.0,0.5,0.38685280723454163,1.0,2.0
nvbench2:dev:302,mistral-small:24b,rrf_ensemble,rect,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:302,mistral-small:24b,spec_only_llm,rect,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:302,mistral-small:24b,spec_only_heuristic,rect,17,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,rrf_ensemble,rect,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,spec_only_llm,rect,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,spec_only_heuristic,rect,3,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,rrf_ensemble,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,spec_only_llm,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,spec_only_heuristic,arc,2,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:315,mistral-small:24b,rrf_ensemble,bar,14,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:dev:315,mistral-small:24b,spec_only_llm,bar,14,0.0,0.0,0.0,0.0,1.0,1.0
nvbench2:dev:315,mistral-small:24b,spec_only_heuristic,bar,14,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:317,mistral-small:24b,rrf_ensemble,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:317,mistral-small:24b,spec_only_llm,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:317,mistral-small:24b,spec_only_heuristic,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:319,mistral-small:24b,rrf_ensemble,boxplot,17,1.0,1.0,1.0,0.6131471927654584,1.0,2.0
nvbench2:dev:319,mistral-small:24b,spec_only_llm,boxplot,17,1.0,1.0,1.0,0.6131471927654584,1.0,2.0
nvbench2:dev:319,mistral-small:24b,spec_only_heuristic,boxplot,17,0.0,0.0,0.0,0.0,1.0,2.0
nvbench2:dev:326,mistral-small:24b,rrf_ensemble,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:326,mistral-small:24b,spec_only_llm,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:326,mistral-small:24b,spec_only_heuristic,rect,9,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,rrf_ensemble,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,spec_only_llm,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,spec_only_heuristic,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,rrf_ensemble,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,spec_only_llm,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,spec_only_heuristic,bar,13,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,rrf_ensemble,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,spec_only_llm,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,spec_only_heuristic,arc,8,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:336,mistral-small:24b,rrf_ensemble,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:336,mistral-small:24b,spec_only_llm,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:336,mistral-small:24b,spec_only_heuristic,arc,4,0.0,1.0,0.5,0.6309297535714575,1.0,1.0
nvbench2:dev:338,mistral-small:24b,rrf_ensemble,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,mistral-small:24b,spec_only_llm,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,mistral-small:24b,spec_only_heuristic,rect,14,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:340,mistral-small:24b,rrf_ensemble,rect,13,0.0,0.0,0.0,0.0,0.0,0.0
