record_id,index,model,pool_name,seed,temperature,gold_family,rerank_applicable,parse_success,raw_union_count,invalid_unique_removed,pool_size,complete_pool_oracle,pool_mrr,pool_hit@1,pool_recall@1,pool_precision@1,pool_f1@1,pool_hit@2,pool_recall@2,pool_precision@2,pool_f1@2,pool_hit@3,pool_recall@3,pool_precision@3,pool_f1@3,pool_hit@4,pool_recall@4,pool_precision@4,pool_f1@4,pool_hit@5,pool_recall@5,pool_precision@5,pool_f1@5,pool_hit@6,pool_recall@6,pool_precision@6,pool_f1@6,pool_hit@7,pool_recall@7,pool_precision@7,pool_f1@7,pool_hit@8,pool_recall@8,pool_precision@8,pool_f1@8,pool_hit@9,pool_recall@9,pool_precision@9,pool_f1@9,pool_hit@10,pool_recall@10,pool_precision@10,pool_f1@10,pool_hit@11,pool_recall@11,pool_precision@11,pool_f1@11,pool_hit@12,pool_recall@12,pool_precision@12,pool_f1@12,pool_hit@13,pool_recall@13,pool_precision@13,pool_f1@13,pool_hit@14,pool_recall@14,pool_precision@14,pool_f1@14,pool_hit@15,pool_recall@15,pool_precision@15,pool_f1@15,pool_hit@16,pool_recall@16,pool_precision@16,pool_f1@16,pool_hit@17,pool_recall@17,pool_precision@17,pool_f1@17,pool_hit@18,pool_recall@18,pool_precision@18,pool_f1@18,pool_hit@19,pool_recall@19,pool_precision@19,pool_f1@19,pool_hit@20,pool_recall@20,pool_precision@20,pool_f1@20,rrf_mrr,rrf_hit@1,rrf_recall@1,rrf_precision@1,rrf_f1@1,rrf_hit@3,rrf_recall@3,rrf_precision@3,rrf_f1@3,rrf_hit@5,rrf_recall@5,rrf_precision@5,rrf_f1@5,llm_mrr,llm_hit@1,llm_recall@1,llm_precision@1,llm_f1@1,llm_hit@3,llm_recall@3,llm_precision@3,llm_f1@3,llm_hit@5,llm_recall@5,llm_precision@5,llm_f1@5,pool_best_graded,rrf_top1_graded,rrf_best5_graded,llm_top1_graded,llm_best5_graded,elapsed_seconds,paired_llm_minus_rrf_hit1
nvbench2:test:376,376,qwen3:14b,combined,77,0.0,rect,1.0,1.0,16,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7333333333333333,2.518314499999974,0.0
nvbench2:test:377,377,qwen3:14b,combined,77,0.0,rect,1.0,1.0,14,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,4.307991917000038,0.0
nvbench2:test:384,384,qwen3:14b,combined,77,0.0,arc,1.0,1.0,19,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.9208447919999685,0.0
nvbench2:test:385,385,qwen3:14b,combined,77,0.0,arc,1.0,1.0,14,11,3,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.6067176249999875,0.0
nvbench2:test:388,388,qwen3:14b,combined,77,0.0,bar+line+rect,1.0,1.0,23,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,0.9199999999999999,0.64,0.64,5.654620749999992,0.0
nvbench2:test:392,392,qwen3:14b,combined,77,0.0,rect,1.0,1.0,28,18,10,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.22222222222222224,1.0,0.25,0.16666666666666666,0.2,1.0,0.25,0.14285714285714285,0.18181818181818182,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.2222222222222222,0.30769230769230765,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,1.0,0.5,0.2,0.28571428571428575,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44000000000000006,1.0,0.44000000000000006,0.44000000000000006,4.210348709000016,0.0
nvbench2:test:395,395,qwen3:14b,combined,77,0.0,rect,1.0,1.0,28,21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.44000000000000006,1.0,3.6544682910000006,0.0
nvbench2:test:406,406,qwen3:14b,combined,77,0.0,bar,1.0,1.0,20,12,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.4666666666666666,0.9199999999999999,0.9199999999999999,0.9199999999999999,4.069111125000006,0.0
nvbench2:test:426,426,qwen3:14b,combined,77,0.0,arc,1.0,1.0,25,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,2.6329001670000025,0.0
nvbench2:test:430,430,qwen3:14b,combined,77,0.0,bar,1.0,1.0,21,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.72,0.8,4.031803292000006,0.0
nvbench2:test:432,432,qwen3:14b,combined,77,0.0,bar+line+rect,1.0,1.0,20,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.8,0.72,0.8,3.644769999999994,0.0
nvbench2:test:434,434,qwen3:14b,combined,77,0.0,arc,1.0,1.0,19,16,3,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.5,0.28571428571428575,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.3333333333333333,0.25,1.0,0.2,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,1.0,2.5349795839999842,0.0
nvbench2:test:435,435,qwen3:14b,combined,77,0.0,rect,1.0,1.0,27,11,16,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.25,0.5,0.3333333333333333,1.0,0.25,0.3333333333333333,0.28571428571428575,1.0,0.25,0.25,0.25,1.0,0.25,0.2,0.22222222222222224,1.0,0.25,0.16666666666666666,0.2,1.0,0.25,0.14285714285714285,0.18181818181818182,1.0,0.25,0.125,0.16666666666666666,1.0,0.25,0.1111111111111111,0.15384615384615383,1.0,0.25,0.1,0.14285714285714288,1.0,0.25,0.09090909090909091,0.13333333333333333,1.0,0.25,0.08333333333333333,0.125,1.0,0.25,0.07692307692307693,0.11764705882352941,1.0,0.25,0.07142857142857142,0.11111111111111112,1.0,0.25,0.06666666666666667,0.10526315789473685,1.0,0.25,0.0625,0.1,1.0,0.25,0.0625,0.1,1.0,0.25,0.0625,0.1,1.0,0.25,0.0625,0.1,1.0,0.25,0.0625,0.1,1.0,1.0,0.25,1.0,0.4,1.0,0.25,0.3333333333333333,0.28571428571428575,1.0,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.36,0.6,5.315971917000013,-1.0
nvbench2:test:443,443,qwen3:14b,combined,77,0.0,arc,1.0,1.0,24,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5333333333333333,0.8,0.8,0.8,3.429785707999997,0.0
nvbench2:test:446,446,qwen3:14b,combined,77,0.0,arc,1.0,1.0,17,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,0.8,1.0,4.880105083000046,0.0
nvbench2:test:454,454,qwen3:14b,combined,77,0.0,arc,1.0,1.0,15,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,0.6,3.2947000409999987,0.0
nvbench2:test:461,461,qwen3:14b,combined,77,0.0,rect,1.0,1.0,20,8,12,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.25,0.28571428571428575,1.0,0.3333333333333333,0.2,0.25,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,1.0,0.3333333333333333,0.14285714285714285,0.2,1.0,0.3333333333333333,0.125,0.18181818181818182,1.0,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,0.3333333333333333,0.1,0.15384615384615383,1.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,0.3333333333333333,0.08333333333333333,0.13333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,1.0,1.0,1.0,4.807920458000012,0.0
nvbench2:test:466,466,qwen3:14b,combined,77,0.0,rect,1.0,1.0,19,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44000000000000006,1.0,1.0,1.0,3.950487166999949,0.0
nvbench2:test:471,471,qwen3:14b,combined,77,0.0,line,1.0,1.0,25,17,8,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.5,0.28571428571428575,1.0,0.2,0.3333333333333333,0.25,1.0,0.4,0.5,0.4444444444444445,1.0,0.4,0.4,0.4000000000000001,1.0,0.4,0.3333333333333333,0.3636363636363636,1.0,0.4,0.2857142857142857,0.3333333333333333,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,0.4,0.25,0.3076923076923077,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.3333333333333333,0.25,1.0,0.4,0.4,0.4000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.25,1.0,0.4,0.4,0.4000000000000001,1.0,1.0,1.0,0.8,1.0,3.890264290999994,-1.0
nvbench2:test:479,479,qwen3:14b,combined,77,0.0,bar+line,1.0,1.0,24,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.74,0.7733333333333333,0.5599999999999999,0.9199999999999999,4.108124832999977,0.0
nvbench2:test:483,483,qwen3:14b,combined,77,0.0,arc,1.0,1.0,14,10,4,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.5,0.3333333333333333,0.4,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.4,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.4,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.7414233750000108,0.0
nvbench2:test:486,486,qwen3:14b,combined,77,0.0,rect,1.0,1.0,25,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,6.4071967500000255,0.0
