record_id,step6_set_equal_gold,heuristic_mrr,heuristic_hit@1,heuristic_recall@1,heuristic_precision@1,heuristic_f1@1,heuristic_hit@3,heuristic_recall@3,heuristic_precision@3,heuristic_f1@3,heuristic_hit@5,heuristic_recall@5,heuristic_precision@5,heuristic_f1@5,learned_mrr,learned_hit@1,learned_recall@1,learned_precision@1,learned_f1@1,learned_hit@3,learned_recall@3,learned_precision@3,learned_f1@3,learned_hit@5,learned_recall@5,learned_precision@5,learned_f1@5
nvbench2:test:143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:144,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:146,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:147,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:148,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.4,1.0,0.5,0.3333333333333333,0.4
nvbench2:test:149,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:150,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
nvbench2:test:151,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:152,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:153,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:154,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:156,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:157,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:158,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:159,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:160,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:161,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:163,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:165,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:166,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:167,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:168,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:169,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:170,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:171,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:172,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.25,1.0,0.6,0.6,0.6,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:173,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
nvbench2:test:174,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:175,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5
nvbench2:test:176,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:177,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:178,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:179,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:180,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:181,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:182,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:183,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:185,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:186,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:187,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:188,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:189,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:190,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:191,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:192,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:194,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:195,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:196,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5
nvbench2:test:197,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.4000000000000001,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:199,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.2,0.5,0.28571428571428575,1.0,0.2,0.5,0.28571428571428575,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,0.5,0.28571428571428575,1.0,0.2,0.5,0.28571428571428575
nvbench2:test:200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:201,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:202,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:203,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:204,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:205,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:206,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:207,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:208,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:209,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:210,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:212,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
nvbench2:test:213,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:214,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:215,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:216,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:218,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:219,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:220,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:221,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:222,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:223,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:224,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:225,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.22222222222222224,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:226,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:227,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:228,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:229,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:230,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:231,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:232,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:233,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:234,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:235,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.28571428571428575,1.0,0.75,0.6,0.6666666666666665,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:236,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:237,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:238,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:239,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:240,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
