record_id,model,variant,gold_family,pool_size,pool_oracle,rrf_hit@1,rrf_hit@5,llm_hit@1,llm_hit@5,rrf_top1_graded,llm_top1_graded,parse_success,prefix_complete,returned_count,target_count,self_source_any,self_source_exclusive,source_gemma,source_llama,source_mistral,source_qwen,elapsed_seconds,llm_minus_rrf_hit1
nvbench2:dev:475,mistral-small:24b,leave_self_out,bar+line,18,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666666,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,5.953032416999974,0.0
nvbench2:dev:485,mistral-small:24b,leave_self_out,bar,14,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,4.497174916999995,0.0
nvbench2:dev:492,mistral-small:24b,leave_self_out,arc,10,1.0,0.0,1.0,0.0,1.0,0.7,0.9,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,3.418979375000049,0.0
nvbench2:dev:495,mistral-small:24b,leave_self_out,boxplot,7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,2.702686667000023,-1.0
nvbench2:dev:498,mistral-small:24b,leave_self_out,arc,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:499,mistral-small:24b,leave_self_out,line,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,2.467651083000021,1.0
nvbench2:dev:507,mistral-small:24b,leave_self_out,rect,9,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.063047208,0.0
nvbench2:dev:508,mistral-small:24b,leave_self_out,arc,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,2.459522958999969,0.0
nvbench2:dev:515,mistral-small:24b,leave_self_out,line,5,0.0,0.0,0.0,0.0,0.0,0.5,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.560448540999971,0.0
nvbench2:dev:531,mistral-small:24b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.362566541000035,0.0
nvbench2:dev:538,mistral-small:24b,leave_self_out,arc,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,2.1191716250000354,0.0
nvbench2:dev:540,mistral-small:24b,leave_self_out,bar,7,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,2.6596400839999887,0.0
nvbench2:dev:551,mistral-small:24b,leave_self_out,line,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,2.76092349999999,0.0
nvbench2:dev:554,mistral-small:24b,leave_self_out,point,13,1.0,0.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.7004151659999707,0.0
nvbench2:dev:562,mistral-small:24b,leave_self_out,bar,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,3.0666153749999694,0.0
nvbench2:dev:568,mistral-small:24b,leave_self_out,line,4,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.8666666666666666,1.0,1.0,4,4,0.0,0.0,0.0,0.0,0.0,1.0,1.9725822500000163,0.0
nvbench2:dev:571,mistral-small:24b,leave_self_out,rect,4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,2.7548775829999954,0.0
nvbench2:dev:572,mistral-small:24b,leave_self_out,bar,6,1.0,0.0,1.0,0.0,1.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.0091477080000004,0.0
nvbench2:dev:573,mistral-small:24b,leave_self_out,point,6,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,2.6737765419999846,0.0
nvbench2:dev:603,mistral-small:24b,leave_self_out,rect,7,0.0,0.0,0.0,0.0,0.0,0.8,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,2.877651750000041,0.0
nvbench2:dev:605,mistral-small:24b,leave_self_out,line,3,1.0,0.0,1.0,1.0,1.0,0.36,1.0,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.9144531250000227,1.0
nvbench2:dev:606,mistral-small:24b,leave_self_out,bar,6,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,2.752223584000035,0.0
nvbench2:dev:612,mistral-small:24b,leave_self_out,arc,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,2.214143041,0.0
nvbench2:dev:614,mistral-small:24b,leave_self_out,bar,10,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,3.780243915999961,0.0
nvbench2:dev:628,mistral-small:24b,leave_self_out,rect,5,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,4.151699707999967,0.0
nvbench2:dev:641,mistral-small:24b,leave_self_out,rect,1,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0487423750000175,0.0
nvbench2:dev:642,mistral-small:24b,leave_self_out,line,5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.72,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.05555233299998,0.0
nvbench2:dev:644,mistral-small:24b,leave_self_out,bar+line,13,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.738399540999978,0.0
nvbench2:dev:647,mistral-small:24b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.6,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.9715242080000053,0.0
nvbench2:dev:651,mistral-small:24b,leave_self_out,bar,11,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,4.054070041999978,0.0
nvbench2:dev:655,mistral-small:24b,leave_self_out,line,16,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.3,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,6.394249708000018,0.0
nvbench2:dev:666,mistral-small:24b,leave_self_out,line,12,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,4.855265791000022,0.0
nvbench2:dev:672,mistral-small:24b,leave_self_out,bar,9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.7015157499999987,-1.0
nvbench2:dev:675,mistral-small:24b,leave_self_out,bar,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.9382987080000476,0.0
nvbench2:dev:681,mistral-small:24b,leave_self_out,bar,12,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.64,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.316190207999966,0.0
nvbench2:dev:683,mistral-small:24b,leave_self_out,bar,2,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,2.4197449170000027,0.0
nvbench2:dev:684,mistral-small:24b,leave_self_out,bar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:713,mistral-small:24b,leave_self_out,bar,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,3.605237208999995,0.0
nvbench2:dev:715,mistral-small:24b,leave_self_out,point,12,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.626566916999991,0.0
nvbench2:dev:716,mistral-small:24b,leave_self_out,boxplot,13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.574583082999993,-1.0
nvbench2:dev:717,mistral-small:24b,leave_self_out,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.52,1.0,1.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,2.9645495830000073,0.0
nvbench2:dev:718,mistral-small:24b,leave_self_out,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.8218547920000105,0.0
nvbench2:dev:719,mistral-small:24b,leave_self_out,arc,5,0.0,0.0,0.0,0.0,0.0,0.4,0.8333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,3.810506750000002,0.0
nvbench2:dev:721,mistral-small:24b,leave_self_out,boxplot,8,1.0,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,4.149982958999999,1.0
nvbench2:dev:723,mistral-small:24b,leave_self_out,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,2.706556040999999,0.0
nvbench2:dev:725,mistral-small:24b,leave_self_out,boxplot,7,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,1.0,3.531007582999962,0.0
nvbench2:dev:732,mistral-small:24b,leave_self_out,bar+line+rect,9,1.0,0.0,0.0,0.0,1.0,0.52,0.52,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,4.173342708000007,0.0
nvbench2:dev:733,mistral-small:24b,leave_self_out,bar+line+rect,18,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,0.0,1.0,5.804216458999974,0.0
nvbench2:dev:17,qwen3:14b,full,line,8,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.3333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,6.261169708000001,0.0
nvbench2:dev:22,qwen3:14b,full,boxplot,9,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.714789917000001,0.0
nvbench2:dev:23,qwen3:14b,full,point,13,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.145723125,0.0
nvbench2:dev:25,qwen3:14b,full,rect,27,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.4718842499999987,0.0
nvbench2:dev:33,qwen3:14b,full,arc,7,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.552739707999999,0.0
nvbench2:dev:34,qwen3:14b,full,point,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,1.5332961670000014,0.0
nvbench2:dev:35,qwen3:14b,full,bar+line+point+rect,11,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.8480547089999995,0.0
nvbench2:dev:39,qwen3:14b,full,arc,4,0.0,0.0,0.0,0.0,0.0,0.64,0.8,1.0,1.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,1.536570417,0.0
nvbench2:dev:40,qwen3:14b,full,rect,23,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8666666666666666,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.4025394589999998,0.0
nvbench2:dev:41,qwen3:14b,full,arc,9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9460881250000028,-1.0
nvbench2:dev:48,qwen3:14b,full,arc,13,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9660832910000003,-1.0
nvbench2:dev:49,qwen3:14b,full,line,19,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,2.9541807920000025,0.0
nvbench2:dev:51,qwen3:14b,full,bar,11,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.8533333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.241899042,0.0
nvbench2:dev:54,qwen3:14b,full,bar,9,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.725234125,0.0
nvbench2:dev:57,qwen3:14b,full,rect,21,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.2429374999999965,0.0
nvbench2:dev:61,qwen3:14b,full,arc,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.6650953329999965,1.0
nvbench2:dev:63,qwen3:14b,full,arc,7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7329498750000027,0.0
nvbench2:dev:68,qwen3:14b,full,arc,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.058525875000001,0.0
nvbench2:dev:72,qwen3:14b,full,arc,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.4748882499999993,0.0
nvbench2:dev:73,qwen3:14b,full,arc,1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.2326588749999985,0.0
nvbench2:dev:76,qwen3:14b,full,bar,16,1.0,0.0,0.0,0.0,1.0,0.36,0.64,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.8633365840000025,0.0
nvbench2:dev:83,qwen3:14b,full,arc,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.5841569999999976,0.0
nvbench2:dev:84,qwen3:14b,full,rect,22,0.0,0.0,0.0,0.0,0.0,0.36,0.8666666666666668,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.722798042000001,0.0
nvbench2:dev:89,qwen3:14b,full,arc,9,1.0,0.0,1.0,0.0,1.0,0.2,0.2,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.9740850419999987,0.0
nvbench2:dev:92,qwen3:14b,full,arc,7,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8782406660000035,0.0
nvbench2:dev:97,qwen3:14b,full,line,1,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.8458858750000005,0.0
nvbench2:dev:103,qwen3:14b,full,boxplot,14,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.2948608749999977,-1.0
nvbench2:dev:105,qwen3:14b,full,arc,11,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.2236181659999943,0.0
nvbench2:dev:108,qwen3:14b,full,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.6636121669999966,0.0
nvbench2:dev:112,qwen3:14b,full,boxplot,1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.979789750000009,0.0
nvbench2:dev:114,qwen3:14b,full,line,18,0.0,0.0,0.0,0.0,0.0,0.16,0.44000000000000006,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.3632465829999916,0.0
nvbench2:dev:116,qwen3:14b,full,arc,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.8176891669999975,0.0
nvbench2:dev:118,qwen3:14b,full,rect,10,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.8666666666666668,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.0205458750000105,0.0
nvbench2:dev:127,qwen3:14b,full,arc,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8858595829999985,0.0
nvbench2:dev:136,qwen3:14b,full,boxplot,11,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.7931035419999972,0.0
nvbench2:dev:138,qwen3:14b,full,bar,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.5943276670000017,0.0
nvbench2:dev:139,qwen3:14b,full,line,8,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5291514170000085,0.0
nvbench2:dev:143,qwen3:14b,full,rect,14,1.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.8666666666666666,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.383562666000003,0.0
nvbench2:dev:144,qwen3:14b,full,bar,5,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.366773416000001,0.0
nvbench2:dev:149,qwen3:14b,full,point,25,0.0,0.0,0.0,0.0,0.0,1.0,0.76,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,3.3602949579999972,0.0
nvbench2:dev:157,qwen3:14b,full,point,26,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.101979416000006,0.0
nvbench2:dev:158,qwen3:14b,full,point,13,0.0,0.0,0.0,0.0,0.0,0.52,0.44000000000000006,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.3829742499999895,0.0
nvbench2:dev:165,qwen3:14b,full,line,11,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.3774409170000013,0.0
nvbench2:dev:167,qwen3:14b,full,bar,5,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.427953291999998,0.0
nvbench2:dev:176,qwen3:14b,full,line,14,1.0,1.0,1.0,0.0,1.0,1.0,0.64,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,2.1413700419999913,-1.0
nvbench2:dev:182,qwen3:14b,full,rect,11,0.0,0.0,0.0,0.0,0.0,0.16,0.6,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.105665041000009,0.0
nvbench2:dev:188,qwen3:14b,full,rect,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,1.0,0.0,0.0,1.0,2.7779195420000065,0.0
nvbench2:dev:191,qwen3:14b,full,rect,10,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8093595419999957,0.0
nvbench2:dev:203,qwen3:14b,full,bar+line,25,0.0,0.0,0.0,0.0,0.0,0.64,0.72,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.4637223750000032,0.0
nvbench2:dev:214,qwen3:14b,full,rect,19,1.0,1.0,1.0,0.0,0.0,1.0,0.7333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.962288166999997,-1.0
nvbench2:dev:223,qwen3:14b,full,boxplot,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.9230207920000026,0.0
nvbench2:dev:228,qwen3:14b,full,rect,9,0.0,0.0,0.0,0.0,0.0,0.8,0.44000000000000006,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.2543691249999966,0.0
nvbench2:dev:232,qwen3:14b,full,arc,8,1.0,0.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7638907920000122,0.0
nvbench2:dev:245,qwen3:14b,full,line,18,0.0,0.0,0.0,0.0,0.0,0.5866666666666667,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.4817095410000007,0.0
nvbench2:dev:252,qwen3:14b,full,rect,5,0.0,0.0,0.0,0.0,0.0,0.4,0.16,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5554690829999913,0.0
nvbench2:dev:253,qwen3:14b,full,arc+bar+line,7,1.0,0.0,0.0,0.0,1.0,0.9,0.9,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.4275033330000042,0.0
nvbench2:dev:255,qwen3:14b,full,bar,4,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8,1.0,1.0,4,4,1.0,1.0,0.0,0.0,0.0,1.0,1.4818831669999923,0.0
nvbench2:dev:256,qwen3:14b,full,rect,21,0.0,0.0,0.0,0.0,0.0,0.8,0.8333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,5.123976333000002,0.0
nvbench2:dev:259,qwen3:14b,full,point,17,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.8400000000000001,1.0,1.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,2.7784292500000163,0.0
nvbench2:dev:278,qwen3:14b,full,arc,8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7561564169999997,-1.0
nvbench2:dev:283,qwen3:14b,full,rect,15,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.5136946249999994,0.0
nvbench2:dev:286,qwen3:14b,full,bar,5,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.9950647500000116,0.0
nvbench2:dev:292,qwen3:14b,full,rect,7,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.725946125000007,0.0
nvbench2:dev:296,qwen3:14b,full,bar,13,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.784203582999993,0.0
nvbench2:dev:298,qwen3:14b,full,bar,3,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.852149708000013,0.0
nvbench2:dev:300,qwen3:14b,full,arc,10,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.5717940419999934,0.0
nvbench2:dev:302,qwen3:14b,full,rect,17,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8666666666666668,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.1902547079999977,0.0
nvbench2:dev:307,qwen3:14b,full,rect,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.5470014579999827,0.0
nvbench2:dev:314,qwen3:14b,full,arc,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.253046999999981,0.0
nvbench2:dev:315,qwen3:14b,full,bar,14,1.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.691654333999992,-1.0
nvbench2:dev:317,qwen3:14b,full,rect,9,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.2178118340000026,0.0
nvbench2:dev:319,qwen3:14b,full,boxplot,17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.0862319170000205,-1.0
nvbench2:dev:326,qwen3:14b,full,rect,9,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.947968125000017,0.0
nvbench2:dev:327,qwen3:14b,full,boxplot,10,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.9507279579999874,0.0
nvbench2:dev:331,qwen3:14b,full,bar,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.5865932080000107,0.0
nvbench2:dev:332,qwen3:14b,full,arc,8,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.7916648329999987,0.0
nvbench2:dev:336,qwen3:14b,full,arc,4,1.0,0.0,1.0,0.0,1.0,0.8,0.8,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.6567965000000129,0.0
nvbench2:dev:338,qwen3:14b,full,rect,14,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.6222949579999977,0.0
nvbench2:dev:340,qwen3:14b,full,rect,13,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.422915457999977,0.0
